,GO Primary Key,Council District,GO Highest Offense Desc,Highest NIBRS/UCR Offense Description,GO Report Date,GO Location,Clearance Status,Clearance Date,GO District,GO Location Zip,GO Census Tract,GO X Coordinate,GO Y Coordinate,latitude,longitude
916,20158003268,1,BURGLARY OF VEHICLE           ,Theft,21-Sep-15,1015 E YAGER LN                                                                                     ,N,22-Sep-15,E,78753,18.35,3139071,10116111,30.3910445,-97.66122828
917,20155041808,1,BURGLARY OF VEHICLE           ,Theft,22-Sep-15,1015 E YAGER LN                                                                                     ,N,22-Sep-15,E,78753,18.35,3139071,10116111,30.3910445,-97.66122828
918,20155045144,1,THEFT                         ,Theft,12-Oct-15,1015 E YAGER LN                                                                                     ,N,21-Jan-16,E,78753,18.35,3139071,10116111,30.3910445,-97.66122828
919,20155049368,1,BURGLARY OF VEHICLE           ,Theft,9-Nov-15,1015 E YAGER LN                                                                                     ,,,E,78753,18.35,3139071,10116111,30.3910445,-97.66122828
920,20155049429,1,BURGLARY OF VEHICLE           ,Theft,9-Nov-15,1015 E YAGER LN                                                                                     ,N,10-Nov-15,E,78753,18.35,3139071,10116111,30.3910445,-97.66122828
921,20155023476,,BURGLARY OF VEHICLE           ,Theft,1-Jun-15,1015 E YARGER LN                                                                                    ,N,8-Jun-15,E,,,,,40.987652,-76.891396
922,2015821590,3,THEFT OF VEHICLE/OTHER        ,Theft,23-Mar-15,1015 GARDNER RD                                                                                     ,N,24-Mar-15,C,78721,21.11,3133032,10066895,53.4247264,-2.9269345
923,2015881083,3,BURGLARY NON RESIDENCE        ,Burglary,29-Mar-15,1015 GARDNER RD                                                                                     ,,,C,78721,21.11,3133032,10066895,53.4247264,-2.9269345
924,20152261537,3,ROBBERY BY THREAT             ,Robbery,14-Aug-15,1015 GARDNER RD                                                                                     ,N,24-Sep-15,C,78721,21.11,3133032,10066895,53.4247264,-2.9269345
925,20152380552,3,AGG ROBBERY BY ASSAULT        ,Robbery,26-Aug-15,1015 GARDNER RD                                                                                     ,N,19-Oct-15,C,78721,21.11,3133032,10066895,53.4247264,-2.9269345
926,20155003400,4,THEFT                         ,Theft,26-Jan-15,1015 NORWOOD PARK BLVD                                                                              ,N,28-Jan-15,I,78753,18.13,3129234,10096999,30.339246,-97.693577
927,20155012060,4,BURGLARY OF VEHICLE           ,Theft,23-Mar-15,1015 NORWOOD PARK BLVD                                                                              ,N,24-Mar-15,I,78753,18.13,3129234,10096999,30.339246,-97.693577
928,20155040148,4,THEFT                         ,Theft,11-Sep-15,1015 NORWOOD PARK BLVD                                                                              ,N,21-Sep-15,I,78753,18.13,3129234,10096999,30.339246,-97.693577
929,20153151337,4,THEFT                         ,Theft,11-Nov-15,1015 NORWOOD PARK BLVD                                                                              ,C,25-Feb-16,I,78753,18.13,3129234,10096999,30.339246,-97.693577
930,20153650296,4,BURGLARY OF VEHICLE           ,Theft,31-Dec-15,1015 NORWOOD PARK BLVD                                                                              ,C,14-Jan-16,I,78753,18.13,3129234,10096999,30.339246,-97.693577
931,20155006431,4,BURGLARY OF VEHICLE           ,Theft,14-Feb-15,1015 RED CLIFF DR                                                                                   ,N,16-Feb-15,E,78758,18.22,3127556,10109725,30.374268,-97.69789935
932,20155034913,4,BURGLARY OF VEHICLE           ,Theft,9-Aug-15,1015 REINLI ST                                                                                      ,N,25-Aug-15,I,78723,21.05,3125369,10089144,30.3178215,-97.706426
933,2015650368,4,AUTO THEFT                    ,Auto Theft,6-Mar-15,1015 RUTLAND DR                                                                                     ,N,7-Mar-15,E,78758,18.19,3125662,10107056,32.52210614,-82.907043
934,20155011634,4,BURGLARY OF VEHICLE           ,Theft,20-Mar-15,1015 RUTLAND DR                                                                                     ,N,23-Mar-15,E,78758,18.19,3125662,10107056,32.52210614,-82.907043
935,20158000293,9,BURGLARY OF VEHICLE           ,Theft,28-Jan-15,1016 AVONDALE RD                                                                                    ,N,2-Feb-15,H,78704,14.02,3115976,10063441,50.8629884,0.5473956
936,2015730004,4,BURGLARY OF VEHICLE           ,Theft,14-Mar-15,1016 CAMINO LA COSTA                                                                                ,N,13-Apr-15,I,78752,18.12,3126879,10092289,30.326446,-97.70141531
937,2015730159,4,BURGLARY OF VEHICLE           ,Theft,14-Mar-15,1016 CAMINO LA COSTA                                                                                ,N,9-Apr-15,I,78752,18.12,3126879,10092289,30.326446,-97.70141531
938,20158001113,4,THEFT                         ,Theft,7-Apr-15,1016 CAMINO LA COSTA                                                                                ,N,28-Apr-15,I,78752,18.12,3126879,10092289,30.326446,-97.70141531
939,20151131270,4,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault,23-Apr-15,1016 CAMINO LA COSTA                                                                                ,O,4-May-15,I,78752,18.12,3126879,10092289,30.326446,-97.70141531
940,20155018329,4,THEFT                         ,Theft,30-Apr-15,1016 CAMINO LA COSTA                                                                                ,N,12-May-15,I,78752,18.12,3126879,10092289,30.326446,-97.70141531
941,20151500310,4,BURGLARY OF RESIDENCE         ,Burglary,30-May-15,1016 CAMINO LA COSTA                                                                                ,N,4-Jun-15,I,78752,18.12,3126879,10092289,30.326446,-97.70141531
942,20151532000,4,BURGLARY OF VEHICLE           ,Theft,2-Jun-15,1016 CAMINO LA COSTA                                                                                ,N,4-Jun-15,I,78752,18.12,3126879,10092289,30.326446,-97.70141531
943,20155029172,4,BURGLARY OF VEHICLE           ,Theft,6-Jul-15,1016 CAMINO LA COSTA                                                                                ,N,9-Jul-15,I,78752,18.12,3126879,10092289,30.326446,-97.70141531
944,20155032733,4,THEFT                         ,Theft,27-Jul-15,1016 CAMINO LA COSTA                                                                                ,N,4-Aug-15,I,78752,18.12,3126879,10092289,30.326446,-97.70141531
945,20152140864,4,AGG ASSAULT                   ,Agg Assault,2-Aug-15,1016 CAMINO LA COSTA                                                                                ,N,4-Aug-15,I,78752,18.12,3126879,10092289,30.326446,-97.70141531
946,20155039458,4,THEFT OF BICYCLE              ,Theft,7-Sep-15,1016 CAMINO LA COSTA                                                                                ,N,8-Sep-15,I,78752,18.12,3126879,10092289,30.326446,-97.70141531
947,20155016852,3,BURGLARY OF VEHICLE           ,Theft,21-Apr-15,1016 E 6TH ST                                                                                       ,N,28-Apr-15,G,78702,9.02,3117889,10069760,30.265106,-97.731551
948,20155056992,4,THEFT                         ,Theft,31-Dec-15,1016 E ANDERSON LN SVRD WB                                                                          ,N,11-Jan-16,I,78753,18.13,3128921,10096113,0,0
949,2015630329,4,BURGLARY NON RESIDENCE        ,Burglary,4-Mar-15,1016 E ANDERSON LN WB                                                                               ,N,26-Mar-15,I,78753,18.13,3129038,10096243,0,0
950,20155006695,4,THEFT                         ,Theft,16-Feb-15,1016 FIELDWOOD DR                                                                                   ,N,17-Feb-15,E,78758,18.22,3127255,10108674,30.371499,-97.6989305
951,20155034421,4,BURGLARY OF VEHICLE           ,Theft,5-Aug-15,1016 LA POSADA DR                                                                                   ,N,20-Aug-15,I,78752,18.12,3126536,10092054,32.68114766,-115.4859599
952,20155034422,4,BURGLARY OF VEHICLE           ,Theft,5-Aug-15,1016 LA POSADA DR                                                                                   ,N,20-Aug-15,I,78752,18.12,3126536,10092054,32.68114766,-115.4859599
953,20153280324,9,BURGLARY NON RESIDENCE        ,Burglary,24-Nov-15,1016 LA POSADA DR                                                                                   ,N,13-Jan-16,I,78704,13.05,3126536,10092054,32.68114766,-115.4859599
954,20152920691,8,BURGLARY NON RESIDENCE        ,Burglary,19-Oct-15,1016 MOPAC CIR                                                                                      ,N,11-Nov-15,D,78746,19.1,3100993,10069633,30.26644541,-97.78412816
955,20158000563,2,THEFT                         ,Theft,17-Feb-15,1016 W STASSNEY LN                                                                                  ,N,18-Feb-15,D,78745,24.1,3101219,10049567,30.21066,-97.785805
956,20155017664,2,BURGLARY OF VEHICLE           ,Theft,26-Apr-15,1016 W STASSNEY LN                                                                                  ,N,13-May-15,D,78745,24.1,3101219,10049567,30.21066,-97.785805
957,20151960652,2,THEFT                         ,Theft,15-Jul-15,1016 W STASSNEY LN                                                                                  ,N,17-Jul-15,D,78745,24.1,3101219,10049567,30.21066,-97.785805
958,20155056876,2,THEFT                         ,Theft,30-Dec-15,1016 W STASSNEY LN                                                                                  ,N,25-Feb-16,D,78745,24.1,3101219,10049567,30.21066,-97.785805
959,20151391721,4,AGG ASSAULT                   ,Agg Assault,19-May-15,1017 BIRD CREEK DR                                                                                  ,N,2-Jun-15,E,78758,18.22,3127306,10108799,30.37177,-97.69885133
960,20155052982,7,THEFT                         ,Theft,4-Dec-15,1017 CASSAT CV                                                                                      ,N,25-Jan-16,E,78753,18.39,3141534,10120692,30.4035385,-97.65280244
961,20155016518,4,BURGLARY OF VEHICLE           ,Theft,20-Apr-15,1017 COLLINGSWORTH DR                                                                               ,N,20-Apr-15,E,78753,18.33,3132445,10102971,30.3553955,-97.68294101
962,20155049382,4,THEFT                         ,Theft,9-Nov-15,1017 NORTHCAPE DR                                                                                   ,N,18-Nov-15,E,78753,18.33,3133056,10103977,30.358167,-97.68096827
963,20155048602,4,BURGLARY OF VEHICLE           ,Theft,3-Nov-15,1017 W RUNDBERG LN                                                                                  ,N,4-Nov-15,E,78758,18.19,3126542,10106275,30.36489,-97.70143172
964,20155055172,1,BURGLARY OF VEHICLE           ,Theft,18-Dec-15,1019 BRAZOS ST                                                                                      ,N,7-Jan-16,G,78701,11,3115273,10072250,31.82219627,-99.41792745
965,20151370287,9,BURGLARY OF VEHICLE           ,Theft,17-May-15,1019 E 43RD ST                                                                                      ,N,19-May-15,B,78751,3.02,3121681,10083023,39.34343939,-76.60069433
966,20155006284,2,BURGLARY OF VEHICLE           ,Theft,13-Feb-15,101 CLEARDAY DR                                                                                     ,N,25-Feb-15,F,78745,24.22,3103219,10042470,30.1910295,-97.77994509
